AMP,QK,YIGSR,BMP2,cellrate,LW,ALP,Survial rate
0.0,0.0,2.3,0.0,2.0869019893799985,10.896936083130004,5753.735866510002,73.23381117890003
0.0,0.0,1.85,0.0,2.296808163659998,8.811372598309985,5671.816399880003,73.23381117890003
0.0,0.0,0.87,0.0,1.917533738063999,4.194294571872,5712.730833220002,73.92008725579997
0.0,0.0,1.5,0.0,2.0774545897941676,7.040712547105004,5676.003399900002,73.62639383509999
0.0,0.0,0.89,0.0,1.9385674086579994,4.302723452049331,5688.877933230002,73.92008725579997
0.0,0.0,0.97,0.0,1.8489535784509998,5.111122162409332,5681.849066560002,73.92008725579997
0.0,0.0,1.73,0.0,2.2534751787766676,8.588243217766662,5674.290099880002,73.23381117890003
0.0,0.0,1.04,0.0,1.7522399041060022,4.7197798422680055,5681.849066560002,73.92008725579997
0.0,0.0,1.71,0.0,2.228182613946668,8.577414311616662,5674.290099880002,73.23381117890003
0.0,0.0,0.17,0.0,2.1824863315666683,3.5621923275283343,5654.601233340005,68.07188130179993
0.0,0.0,0.57,0.0,2.1344061946386654,4.059383815293827,5703.798433250007,74.15562868139997
0.0,0.0,2.02,0.0,2.2599845257899975,9.986776904930007,5661.229599880002,73.23381117890003
0.0,0.0,2.06,0.0,2.142000034289998,9.935292973910007,5635.002233230002,73.23381117890003
0.0,0.0,2.28,0.0,2.0869019893799985,10.837001854490005,5752.683199840002,73.23381117890003
0.0,0.0,1.97,0.0,2.3095745598299984,9.90269642445,5661.229599880002,73.23381117890003
0.0,0.0,1.17,0.0,1.9184124757420025,5.749815570920837,5681.995966560003,73.92008725579997
0.0,0.0,0.06,0.0,2.2853372649650017,3.5621923275283343,5793.987733410007,57.31362494789995
0.0,0.0,2.21,0.0,2.161552799369998,10.078260806280008,5729.860599860003,73.23381117890003
0.0,0.0,1.12,0.0,1.8846002425050026,5.016944684654006,5681.995966560003,73.92008725579997
0.0,0.0,2.51,0.0,2.10398679971,9.63631417185001,5748.971066470003,73.04730404850002
0.0,0.0,0.53,0.0,2.0715889496669986,4.071428751531661,5637.537066650008,74.15562868139997
0.0,0.0,2.59,0.0,2.0400760639599973,9.578843367789998,5709.824333090001,73.04730404850002
0.0,0.0,1.45,0.0,1.897263647231689,7.054398238536668,5674.791399900002,73.81402205449999
0.0,0.0,1.12,0.0,1.8846002425050026,5.016944684654006,5681.995966560003,73.92008725579997
0.0,0.0,0.08,0.0,2.2853372649650017,3.5621923275283343,5793.987733410007,57.31362494789995
0.0,0.0,1.47,0.0,1.897263647231689,7.054398238536668,5674.730699900002,73.81402205449999
0.0,0.0,0.14,0.0,2.2612214048100014,3.5621923275283343,5728.148700030005,68.07188130179993
0.0,0.0,0.77,0.0,1.8461630400983322,4.528876249126004,5751.673433230004,73.92008725579997
0.0,0.0,0.11,0.0,2.2612214048100014,3.5621923275283343,5754.762200050006,57.31362494789995
0.0,0.0,2.0,0.0,2.2599845257899975,9.986776904930007,5661.229599880002,73.23381117890003
0.0,0.0,1.65,0.0,2.1550914994599997,8.227182413326675,5674.290099880002,73.23381117890003
0.0,0.0,0.23,0.0,2.145908558766667,3.5621923275283343,5589.274099980004,73.29753807639992
0.0,0.0,1.02,0.0,1.8329336131210006,5.004438547037001,5681.849066560002,73.92008725579997
0.0,0.0,0.96,0.0,1.8489535784509998,5.111122162409332,5681.849066560002,73.92008725579997
0.0,0.0,1.24,0.0,1.8748019228215014,5.989173772268331,5681.995966560003,73.92008725579997
0.0,0.0,2.47,0.0,2.09915936597,9.76143217270001,5763.941766480004,73.04730404850002
0.0,0.0,0.67,0.0,1.8661422274325015,4.506545456748624,5748.064333230004,73.92008725579997
0.0,0.0,2.09,0.0,2.142000034289998,9.935292973910007,5635.002233230002,73.23381117890003
0.0,0.0,1.42,0.0,1.9469838413268337,6.417126307590001,5673.485499900002,74.00165027389998
0.0,0.0,1.44,0.0,1.9469838413268337,6.417126307590001,5673.485499900002,73.81402205449999
0.0,0.0,1.6,0.0,2.1446548725641663,8.292923190821675,5668.834999880002,72.16043823009998
0.0,0.0,1.41,0.0,1.949593170690167,6.448056290920001,5673.485499900002,74.00165027389998
0.0,0.0,1.37,0.0,1.9056739201106678,6.352779090597662,5673.485499900002,74.00165027389998
0.0,0.0,0.3,0.0,2.136799329006667,3.644015451213333,5605.820799980004,73.5714280730999
0.0,0.0,2.44,0.0,2.09915936597,9.828768991740011,5747.633566500003,73.23381117890003
0.0,0.0,2.56,0.0,2.11367261284,9.542851087670009,5732.887499760001,73.04730404850002
0.0,0.0,0.97,0.0,1.8489535784509998,5.111122162409332,5681.849066560002,73.92008725579997
0.0,0.0,0.35,0.0,2.13534419018,3.716614074633333,5605.008199980005,74.1947338822999
0.0,0.0,1.2,0.0,1.9416452354020024,5.928744190930836,5681.995966560003,73.92008725579997
0.0,0.0,1.93,0.0,2.300446844549999,8.825718708409987,5671.816399880003,73.23381117890003
0.0,0.0,1.72,0.0,2.2534751787766676,8.587008725836661,5674.290099880002,73.23381117890003
0.0,0.0,2.8,0.0,2.0117063882199977,9.678244002290004,5695.684266410002,76.97787943470004
0.0,0.0,2.25,0.0,2.1559561104399974,10.147658783500006,5737.143699850002,73.23381117890003
0.0,0.0,1.36,0.0,1.9056739201106678,6.365851957337661,5673.485499900002,74.00165027389998
0.0,0.0,2.5,0.0,2.10398679971,9.63631417185001,5748.971066470003,73.04730404850002
0.0,0.0,2.03,0.0,2.2599845257899975,9.986776904930007,5661.229599880002,73.23381117890003
0.0,0.0,1.17,0.0,1.9184124757420025,5.749815570920837,5681.995966560003,73.92008725579997
0.0,0.0,0.46,0.0,2.05971415952,3.9093288079583295,5621.6118333300055,73.7108282164999
0.0,0.0,0.19,0.0,2.1753445170266676,3.5621923275283343,5644.503066670004,68.37781572329995
0.0,0.0,0.37,0.0,2.0217564012399984,3.712374841643333,5610.1960666500045,74.03626804149991
0.0,0.0,0.51,0.0,2.0667751089149986,4.054714700508328,5631.211866650007,73.98698221189996
0.0,0.0,2.18,0.0,2.1686943742299976,10.03982403948001,5729.860599860003,73.23381117890003
0.0,0.0,2.08,0.0,2.142000034289998,9.935292973910007,5635.002233230002,73.23381117890003
0.0,0.0,0.71,0.0,1.8622780558175003,4.607988464838624,5748.064333230004,73.92008725579997
0.0,0.0,0.43,0.0,2.0859291940299998,3.861104544053331,5621.6118333300055,73.72553646699991
0.0,0.0,2.27,0.0,2.1099692739599987,10.838375950190004,5752.683199840002,73.23381117890003
0.0,0.0,1.38,0.0,1.952649704510167,6.5668394827900025,5673.485499900002,74.00165027389998
0.0,0.0,2.59,0.0,2.0400760639599973,9.578843367789998,5709.824333090001,73.04730404850002
0.0,0.0,0.83,0.0,1.8555049553339982,4.462637226269671,5730.704366560002,73.92008725579997
0.0,0.0,1.17,0.0,1.9184124757420025,5.749815570920837,5681.995966560003,73.92008725579997
0.0,0.0,2.36,0.0,2.0869150609799987,10.896175045890004,5758.157733180003,73.23381117890003
0.0,0.0,0.37,0.0,2.0217564012399984,3.712374841643333,5610.1960666500045,74.03626804149991
0.0,0.0,0.35,0.0,2.13534419018,3.716614074633333,5605.008199980005,74.1947338822999
0.0,0.0,0.6,0.0,1.990661724561502,3.763044144045121,5729.031666570007,73.92008725579997
0.0,0.0,0.63,0.0,1.7887663477633347,3.647766142540955,5732.346566570007,73.92008725579997
0.0,0.0,0.1,0.0,2.2853372649650017,3.5621923275283343,5793.987733410007,57.31362494789995
0.0,0.0,2.41,0.0,1.9909098296299979,10.023931546740007,5738.919933160002,73.23381117890003
0.0,0.0,0.59,0.0,2.1344061946386654,4.059383815293827,5730.914899910007,73.92008725579997
0.0,0.0,1.86,0.0,2.2974805290999982,8.811372598309985,5671.816399880003,73.23381117890003
0.0,0.0,2.05,0.0,2.2606848252399976,9.986776904930007,5661.229599880002,73.23381117890003
0.0,0.0,0.36,0.0,2.0328968451599985,3.7185329927933335,5603.596399980004,74.1947338822999
0.0,0.0,2.48,0.0,2.09915936597,9.76143217270001,5763.941766480004,73.04730404850002
0.0,0.0,0.39,0.0,2.0171586750399984,3.711846711943333,5611.4157333200055,74.03626804149991
0.0,0.0,1.26,0.0,1.8748019228215014,5.937537398859996,5684.6445999000025,73.92008725579997
0.0,0.0,2.24,0.0,2.159374514009998,10.147658783500006,5737.143699850002,73.23381117890003
0.0,0.0,0.12,0.0,2.2612214048100014,3.5621923275283343,5754.762200050006,57.31362494789995
0.0,0.0,1.01,0.0,1.8399508961110005,5.004438547037001,5681.849066560002,73.92008725579997
0.0,0.0,2.98,0.0,2.0117063882199977,9.678244002290004,5695.684266410002,76.97787943470004
0.0,0.0,1.15,0.0,1.973001365647002,5.317987244225006,5681.995966560003,73.92008725579997
0.0,0.0,1.87,0.0,2.2959903057999984,8.811372598309985,5671.816399880003,73.23381117890003
0.0,0.0,1.35,0.0,1.903438161890668,6.23372523806266,5673.485499900002,73.94513989269997
0.0,0.0,2.18,0.0,2.1686943742299976,10.03982403948001,5729.860599860003,73.23381117890003
0.0,0.0,2.21,0.0,2.161552799369998,10.078260806280008,5729.860599860003,73.23381117890003
0.0,0.0,2.53,0.0,2.0922680740099997,9.58121616309001,5748.971066470003,73.04730404850002
0.0,0.0,2.03,0.0,2.2599845257899975,9.986776904930007,5661.229599880002,73.23381117890003
0.0,0.0,2.91,0.0,2.0117063882199977,9.678244002290004,5695.684266410002,76.97787943470004
0.0,0.0,2.34,0.0,2.0869150609799987,10.896175045890004,5758.157733180003,73.23381117890003
0.0,0.0,0.85,0.0,1.8519815156139985,4.466511112938004,5730.704366560002,73.92008725579997
0.0,0.0,0.05,0.0,2.2853372649650017,3.5621923275283343,5793.987733410007,57.31362494789995
0.0,0.0,2.33,0.0,2.0869150609799987,10.896175045890004,5758.157733180003,73.23381117890003
0.0,0.0,2.81,0.0,2.0117063882199977,9.678244002290004,5695.684266410002,76.97787943470004
0.0,0.0,2.4,0.0,1.9909098296299979,10.023931546740007,5738.919933160002,73.23381117890003
0.0,0.0,1.35,0.0,1.903438161890668,6.23372523806266,5673.485499900002,73.94513989269997
0.0,0.0,1.51,0.0,2.095843745360335,7.121293080593338,5671.886999880004,73.62639383509999
0.0,0.0,1.58,0.0,2.163977192359502,8.449815876691172,5668.834999880002,72.16043823009998
0.0,0.0,0.39,0.0,2.0171586750399984,3.711846711943333,5611.4157333200055,74.03626804149991
0.0,0.0,2.99,0.0,2.0117063882199977,9.678244002290004,5695.684266410002,76.97787943470004
0.0,0.0,1.43,0.0,1.9469838413268337,6.417126307590001,5673.485499900002,74.00165027389998
0.0,0.0,2.87,0.0,2.0117063882199977,9.678244002290004,5695.684266410002,76.97787943470004
0.0,0.0,0.78,0.0,1.856527665808332,4.52495637437467,5751.673433230004,73.92008725579997
0.0,0.0,2.05,0.0,2.2606848252399976,9.986776904930007,5661.229599880002,73.23381117890003
0.0,0.0,2.04,0.0,2.2606848252399976,9.986776904930007,5661.229599880002,73.23381117890003
0.0,0.0,2.47,0.0,2.09915936597,9.76143217270001,5763.941766480004,73.04730404850002
0.0,0.0,2.74,0.0,2.0117063882199977,9.678244002290004,5695.684266410002,76.97787943470004
0.0,0.0,1.39,0.0,1.9537320488101668,6.565743792670002,5673.485499900002,74.00165027389998
0.0,0.0,0.54,0.0,2.0715889496669986,4.071428751531661,5645.397466650008,74.15562868139997
0.0,0.0,1.58,0.0,2.163977192359502,8.449815876691172,5668.834999880002,72.16043823009998
0.0,0.0,0.26,0.0,2.141267212616667,3.587882065243333,5581.884399960005,73.29753807639992
0.0,0.0,0.53,0.0,2.0715889496669986,4.071428751531661,5637.537066650008,74.15562868139997
0.0,0.0,1.86,0.0,2.2974805290999982,8.811372598309985,5671.816399880003,73.23381117890003
0.0,0.0,2.43,0.0,2.0071108132899984,9.814137235450008,5744.275999830004,73.23381117890003
0.0,0.0,2.86,0.0,2.0117063882199977,9.678244002290004,5695.684266410002,76.97787943470004
0.0,0.0,2.4,0.0,1.9909098296299979,10.023931546740007,5738.919933160002,73.23381117890003
0.0,0.0,1.81,0.0,2.3180624789700017,9.216638588849984,5671.816399880003,73.23381117890003
0.0,0.0,0.74,0.0,1.8418501648383319,4.632927687536005,5751.673433230004,73.92008725579997
0.0,0.0,1.89,0.0,2.2973821902999987,8.765267933869985,5671.816399880003,73.23381117890003
0.0,0.0,1.3,0.0,1.8815033412815014,5.917029390925993,5684.6445999000025,73.92008725579997
0.0,0.0,2.79,0.0,2.0117063882199977,9.678244002290004,5695.684266410002,76.97787943470004
0.0,0.0,2.28,0.0,2.0869019893799985,10.837001854490005,5752.683199840002,73.23381117890003
0.0,0.0,1.34,0.0,1.877371168843668,6.2310214866026605,5679.251566570002,73.94513989269997
0.0,0.0,1.03,0.0,1.7522399041060022,4.7197798422680055,5681.849066560002,73.92008725579997
0.0,0.0,1.56,0.0,2.0248630904311677,8.666589057317832,5665.537333220002,72.11277185169997
0.0,0.0,0.68,0.0,1.8661422274325015,4.506545456748624,5748.064333230004,73.92008725579997
0.0,0.0,0.35,0.0,2.13534419018,3.716614074633333,5605.008199980005,74.1947338822999
0.0,0.0,1.11,0.0,1.8846002425050026,5.016944684654006,5681.833833220002,73.92008725579997
0.0,0.0,0.55,0.0,2.0715889496669986,4.0676658329341615,5665.140733290007,74.15562868139997
0.0,0.0,1.99,0.0,2.292475156949998,9.943219188370003,5661.229599880002,73.23381117890003
0.0,0.0,0.45,0.0,2.05971415952,3.9093288079583295,5621.6118333300055,73.7108282164999
0.0,0.0,2.3,0.0,2.0869019893799985,10.896936083130004,5753.735866510002,73.23381117890003
0.0,0.0,1.88,0.0,2.2973821902999987,8.765267933869985,5671.816399880003,73.23381117890003
0.0,0.0,2.31,0.0,2.0869019893799985,10.896936083130004,5753.735866510002,73.23381117890003
0.0,0.0,0.45,0.0,2.05971415952,3.9093288079583295,5621.6118333300055,73.7108282164999
0.0,0.0,1.12,0.0,1.8846002425050026,5.016944684654006,5681.995966560003,73.92008725579997
0.0,0.0,2.9,0.0,2.0117063882199977,9.678244002290004,5695.684266410002,76.97787943470004
0.0,0.0,0.5,0.0,2.0672518804999984,4.041525368368328,5621.965133320007,73.98698221189996
0.0,0.0,2.17,0.0,2.1686943742299976,10.01305095606001,5644.244733220003,73.23381117890003
0.0,0.0,0.63,0.0,1.7887663477633347,3.647766142540955,5732.346566570007,73.92008725579997
0.0,0.0,1.47,0.0,1.897263647231689,7.054398238536668,5674.730699900002,73.81402205449999
0.0,0.0,2.68,0.0,2.0270727173199976,9.625815401619995,5692.072866410001,76.97787943470004
0.0,0.0,2.58,0.0,2.0400760639599973,9.578843367789998,5709.824333090001,73.04730404850002
0.0,0.0,0.34,0.0,2.13534419018,3.7092008608333327,5605.008199980005,74.4907843391999
0.0,0.0,0.39,0.0,2.0171586750399984,3.711846711943333,5611.4157333200055,74.03626804149991
0.0,0.0,2.85,0.0,2.0117063882199977,9.678244002290004,5695.684266410002,76.97787943470004
0.0,0.0,1.47,0.0,1.897263647231689,7.054398238536668,5674.730699900002,73.81402205449999
0.0,0.0,2.06,0.0,2.142000034289998,9.935292973910007,5635.002233230002,73.23381117890003
0.0,0.0,2.76,0.0,2.0117063882199977,9.678244002290004,5695.684266410002,76.97787943470004
0.0,0.0,1.09,0.0,1.7725868560070033,4.908502513137338,5681.833833220002,73.92008725579997
0.0,0.0,1.4,0.0,1.9537320488101668,6.509343468740001,5673.485499900002,74.00165027389998
0.0,0.0,1.07,0.0,1.772116634607003,4.68066959020334,5681.849066560002,73.92008725579997
0.0,0.0,2.8,0.0,2.0117063882199977,9.678244002290004,5695.684266410002,76.97787943470004
0.0,0.0,1.38,0.0,1.952649704510167,6.5668394827900025,5673.485499900002,74.00165027389998
0.0,0.0,2.33,0.0,2.0869150609799987,10.896175045890004,5758.157733180003,73.23381117890003
0.0,0.0,0.23,0.0,2.145908558766667,3.5621923275283343,5589.274099980004,73.29753807639992
0.0,0.0,1.22,0.0,1.9247017586935022,5.779807528335836,5681.995966560003,73.92008725579997
0.0,0.0,2.2,0.0,2.1686943742299976,10.03982403948001,5729.860599860003,73.23381117890003
0.0,0.0,1.21,0.0,1.9416452354020024,5.831360715935837,5681.995966560003,73.92008725579997
0.0,0.0,2.05,0.0,2.2606848252399976,9.986776904930007,5661.229599880002,73.23381117890003
0.0,0.0,1.51,0.0,2.095843745360335,7.121293080593338,5671.886999880004,73.62639383509999
0.0,0.0,1.44,0.0,1.9469838413268337,6.417126307590001,5673.485499900002,73.81402205449999
0.0,0.0,0.56,0.0,2.018635167288665,4.041272910948828,5690.517566600008,74.15562868139997
0.0,0.0,2.63,0.0,2.0270727173199976,9.614539174929996,5692.81893309,75.83622562420004
0.0,0.0,1.4,0.0,1.9537320488101668,6.509343468740001,5673.485499900002,74.00165027389998
0.0,0.0,2.4,0.0,1.9909098296299979,10.023931546740007,5738.919933160002,73.23381117890003
0.0,0.0,2.63,0.0,2.0270727173199976,9.614539174929996,5692.81893309,75.83622562420004
0.0,0.0,2.25,0.0,2.1559561104399974,10.147658783500006,5737.143699850002,73.23381117890003
0.0,0.0,2.5,0.0,2.10398679971,9.63631417185001,5748.971066470003,73.04730404850002
0.0,0.0,2.19,0.0,2.1686943742299976,10.03982403948001,5729.860599860003,73.23381117890003
0.0,0.0,2.68,0.0,2.0270727173199976,9.625815401619995,5692.072866410001,76.97787943470004
0.0,0.0,1.7,0.0,2.148666369173333,8.35225120438667,5674.290099880002,73.23381117890003
0.0,0.0,0.18,0.0,2.1824863315666683,3.5621923275283343,5654.601233340005,68.07188130179993
0.0,0.0,2.46,0.0,2.09915936597,9.76143217270001,5763.941766480004,73.04730404850002
0.0,0.0,2.86,0.0,2.0117063882199977,9.678244002290004,5695.684266410002,76.97787943470004
0.0,0.0,0.78,0.0,1.856527665808332,4.52495637437467,5751.673433230004,73.92008725579997
0.0,0.0,2.69,0.0,2.0270727173199976,9.625815401619995,5692.072866410001,76.97787943470004
0.0,0.0,0.79,0.0,1.8211436609883318,4.49347673400967,5751.673433230004,73.92008725579997
0.0,0.0,1.12,0.0,1.8846002425050026,5.016944684654006,5681.995966560003,73.92008725579997
0.0,0.0,1.63,0.0,2.1458747979974997,8.283827859706676,5674.290099880002,72.22098922359999
0.0,0.0,0.07,0.0,2.2853372649650017,3.5621923275283343,5793.987733410007,57.31362494789995
0.0,0.0,1.59,0.0,2.1446548725641663,8.292923190821675,5668.834999880002,72.16043823009998
0.0,0.0,1.86,0.0,2.2974805290999982,8.811372598309985,5671.816399880003,73.23381117890003
0.0,0.0,1.95,0.0,2.3153536356399984,9.226360956529993,5671.816399880003,73.23381117890003
0.0,0.0,1.27,0.0,1.8809578455915013,6.008342516766661,5684.6445999000025,73.92008725579997
0.0,0.0,2.61,0.0,2.0270727173199976,9.614539174929996,5701.32163309,73.04730404850002
0.0,0.0,0.59,0.0,2.1344061946386654,4.059383815293827,5730.914899910007,73.92008725579997
0.0,0.0,0.65,0.0,1.8661422274325015,4.401438081848958,5748.064333230004,73.92008725579997
0.0,0.0,1.55,0.0,2.0183816689111675,7.672807046403503,5665.537333220002,72.11277185169997
0.0,0.0,0.48,0.0,2.0666015798699995,3.91652526758833,5628.706999990007,73.91645137659991
0.0,0.0,2.58,0.0,2.0400760639599973,9.578843367789998,5709.824333090001,73.04730404850002
0.0,0.0,0.83,0.0,1.8555049553339982,4.462637226269671,5730.704366560002,73.92008725579997
0.0,0.0,2.73,0.0,2.0117063882199977,9.678244002290004,5695.684266410002,76.97787943470004
0.0,0.0,1.82,0.0,2.326497639740002,9.195312932149983,5671.816399880003,73.23381117890003
0.0,0.0,2.55,0.0,2.11367261284,9.542851087670009,5732.887499760001,73.04730404850002
0.0,0.0,2.16,0.0,2.1686943742299976,10.01305095606001,5644.244733220003,73.23381117890003
0.0,0.0,2.09,0.0,2.142000034289998,9.935292973910007,5635.002233230002,73.23381117890003
0.0,0.0,2.2,0.0,2.1686943742299976,10.03982403948001,5729.860599860003,73.23381117890003
0.0,0.0,1.59,0.0,2.1446548725641663,8.292923190821675,5668.834999880002,72.16043823009998
0.0,0.0,2.62,0.0,2.0270727173199976,9.614539174929996,5692.81893309,75.83622562420004
0.0,0.0,0.17,0.0,2.1824863315666683,3.5621923275283343,5654.601233340005,68.07188130179993
0.0,0.0,0.07,0.0,2.2853372649650017,3.5621923275283343,5793.987733410007,57.31362494789995
0.0,0.0,0.54,0.0,2.0715889496669986,4.071428751531661,5645.397466650008,74.15562868139997
0.0,0.0,1.28,0.0,1.8809578455915013,5.999615218723327,5684.6445999000025,73.92008725579997
0.0,0.0,1.81,0.0,2.3180624789700017,9.216638588849984,5671.816399880003,73.23381117890003
0.0,0.0,0.0,1.53,2.1169514345100024,3.823978016620005,5010.923333059994,72.67673295080004
0.0,0.0,0.0,0.11,2.286237577505001,3.5421023932683333,5793.987733410007,58.39606310289997
0.0,0.0,0.0,1.46,1.9659682705800008,3.823978016620005,5169.143433399999,73.10067886500002
0.0,0.0,0.0,0.33,2.2027408638499995,3.6628923473700015,5835.457700110008,62.02745436749996
0.0,0.0,0.0,0.63,1.8886326398799969,3.783158087510005,5421.322899960007,71.03021089979998
0.0,0.0,0.0,0.47,2.0865587544799973,3.773651930050004,5890.056166820006,69.25432936509999
0.0,0.0,0.0,2.23,2.246648656050002,3.833517955390005,4178.216400089999,70.34984490660003
0.0,0.0,0.0,1.15,1.951444713830002,3.8055893691100056,5219.7538664900085,72.04744370810002
0.0,0.0,0.0,2.6,1.9009282749099998,3.833517955390005,4049.4480998600034,70.31607342020001
0.0,0.0,0.0,1.13,1.970620755350001,3.8055893691100056,5252.708966530007,72.04744370810002
0.0,0.0,0.0,2.35,2.4786993827700035,3.833517955390005,3985.656133419999,69.95495094840003
0.0,0.0,0.0,0.35,2.178475780939999,3.666246200910002,5852.052966790008,62.02745436749996
0.0,0.0,0.0,2.65,1.9009282749099998,3.833517955390005,4049.4480998600034,70.31607342020001
0.0,0.0,0.0,1.32,1.7831010641399994,3.8046559074400057,5298.689933630005,73.20583394810002
0.0,0.0,0.0,0.62,1.8886326398799969,3.7846815998300047,5435.802233300008,71.03021089979998
0.0,0.0,0.0,2.08,2.0871499237099975,3.833517955390005,4192.328533459994,71.19025627680004
0.0,0.0,0.0,2.02,2.006766430149997,3.833517955390005,4268.880800159994,71.19025627680004
0.0,0.0,0.0,0.29,2.1606466940399995,3.6186061327200014,5826.840133440008,62.02745436749996
0.0,0.0,0.0,1.76,1.6550841804199996,3.826142490070005,4734.86219996,72.04565551700004
0.0,0.0,0.0,2.04,2.0168736261099967,3.833517955390005,4209.725200179994,71.19025627680004
0.0,0.0,0.0,1.81,1.7441166538099995,3.826142490070005,4565.392500070002,72.04565551700004
0.0,0.0,0.0,0.06,2.2857762322250013,3.5313699096583333,5793.987733410007,57.31362494789995
0.0,0.0,0.0,0.21,2.3092059742550006,3.584610242810001,5820.022966760007,60.47625361969997
0.0,0.0,0.0,2.59,1.9009282749099998,3.833517955390005,4049.4480998600034,70.31607342020001
0.0,0.0,0.0,1.79,1.75089337527,3.826142490070005,4516.595833350001,72.04565551700004
0.0,0.0,0.0,2.42,2.0319086792300025,3.833517955390005,3838.4844664799984,70.31607342020001
0.0,0.0,0.0,2.95,1.9009282749099998,3.833517955390005,4049.4480998600034,70.31607342020001
0.0,0.0,0.0,0.69,1.8761149349699966,3.783158087510005,5405.741299780002,71.3375025492
0.0,0.0,0.0,1.23,2.016030565860002,3.799481238110005,5283.417966630007,72.04744370810002
0.0,0.0,0.0,0.04,2.2853372649650017,3.5621923275283343,5793.987733410007,57.31362494789995
0.0,0.0,0.0,1.05,1.7600050084400007,3.8074972213900056,5391.848700220004,72.02285986640001
0.0,0.0,0.0,1.35,1.7954714621500003,3.8046559074400057,5239.675466870003,73.20583394810002
0.0,0.0,0.0,2.24,2.259701781050002,3.833517955390005,4186.94993338,70.34984490660003
0.0,0.0,0.0,2.35,2.4786993827700035,3.833517955390005,3985.656133419999,69.95495094840003
0.0,0.0,0.0,1.57,2.339427624809999,3.826142490070005,5064.074533029997,72.67673295080004
0.0,0.0,0.0,2.02,2.006766430149997,3.833517955390005,4268.880800159994,71.19025627680004
0.0,0.0,0.0,1.9,1.7585229772699986,3.8256516767800046,4393.451633520004,71.49106532120005
0.0,0.0,0.0,0.2,2.3092059742550006,3.584610242810001,5820.361433420007,60.54003393839996
0.0,0.0,0.0,0.03,2.2853372649650017,3.5621923275283343,5793.987733410007,57.31362494789995
0.0,0.0,0.0,2.13,2.2614521554100016,3.833517955390005,4343.068366539996,70.34984490660003
0.0,0.0,0.0,1.35,1.7954714621500003,3.8046559074400057,5239.675466870003,73.20583394810002
0.0,0.0,0.0,0.92,2.156856474410001,3.783158087510005,5411.843333269998,72.24917311780001
0.0,0.0,0.0,1.23,2.016030565860002,3.799481238110005,5283.417966630007,72.04744370810002
0.0,0.0,0.0,1.04,1.746072362160001,3.8074972213900056,5398.754966880003,72.02285986640001
0.0,0.0,0.0,1.4,1.8928531768800005,3.823978016620005,5239.096866840001,73.20583394810002
0.0,0.0,0.0,0.73,1.8295258345599974,3.783158087510005,5399.48936647,71.36056741419999
0.0,0.0,0.0,2.75,1.9009282749099998,3.833517955390005,4049.4480998600034,70.31607342020001
0.0,0.0,0.0,1.19,2.016339468500002,3.796405526920005,5246.617533170008,72.04744370810002
0.0,0.0,0.0,0.57,1.899792226069997,3.768783303300004,5640.413933280009,69.29953595339998
0.0,0.0,0.0,1.6,1.6257933554600017,3.826142490070005,5028.957399870005,72.42249108590003
0.0,0.0,0.0,1.14,1.9518365325300016,3.8055893691100056,5226.332933180008,72.04744370810002
0.0,0.0,0.0,2.07,2.0871499237099975,3.833517955390005,4192.328533459994,71.19025627680004
0.0,0.0,0.0,0.5,2.073786762139996,3.765936600030004,5901.745366830006,69.25432936509999
0.0,0.0,0.0,2.53,1.92213114373,3.833517955390005,3984.410599910003,70.31607342020001
0.0,0.0,0.0,2.29,2.3007877988100027,3.833517955390005,4049.91496685,69.95495094840003
0.0,0.0,0.0,2.24,2.259701781050002,3.833517955390005,4186.94993338,70.34984490660003
0.0,0.0,0.0,1.1,1.8012706055500007,3.8055893691100056,5381.624333490002,72.02285986640001
0.0,0.0,0.0,1.71,1.6434168330100007,3.826142490070005,4894.675466640001,72.37610761120003
0.0,0.0,0.0,1.48,1.874934025250001,3.823978016620005,5133.9365999799975,73.03261625900002
0.0,0.0,0.0,2.53,1.92213114373,3.833517955390005,3984.410599910003,70.31607342020001
0.0,0.0,0.0,1.57,2.339427624809999,3.826142490070005,5064.074533029997,72.67673295080004
0.0,0.0,0.0,0.91,2.061773850839999,3.783158087510005,5398.892933499997,72.24917311780001
0.0,0.0,0.0,0.91,2.061773850839999,3.783158087510005,5398.892933499997,72.24917311780001
0.0,0.0,0.0,1.89,1.758822534889999,3.8256516767800046,4396.739800180004,71.49106532120005
0.0,0.0,0.0,1.08,1.792560785350001,3.8055893691100056,5391.861933520002,72.02285986640001
0.0,0.0,0.0,2.04,2.0168736261099967,3.833517955390005,4209.725200179994,71.19025627680004
0.0,0.0,0.0,0.61,1.8886326398799969,3.7846815998300047,5435.802233300008,69.4862026728
0.0,0.0,0.0,2.56,1.9009282749099998,3.833517955390005,4049.4480998600034,70.31607342020001
0.0,0.0,0.0,0.43,2.0879939952699975,3.765665768320004,5839.102033470008,66.78625414569996
0.0,0.0,0.0,1.26,1.8553480471699997,3.8046559074400057,5306.688400180005,72.04744370810002
0.0,0.0,0.0,0.47,2.0865587544799973,3.773651930050004,5890.056166820006,69.25432936509999
0.0,0.0,0.0,2.95,1.9009282749099998,3.833517955390005,4049.4480998600034,70.31607342020001
0.0,0.0,0.0,2.6,1.9009282749099998,3.833517955390005,4049.4480998600034,70.31607342020001
